exam_id,user_id,task_ind,answer,verdict,time
1,19,2,0,WA,2023-12-15 15-17-10
1,19,3,2,WA,2023-12-15 15-19-57
1,19,4,3,OK,2023-12-15 15-20-26
1,19,5,0,WA,2023-12-15 15-21-59
1,19,6,3,WA,2023-12-15 15-29-15
1,19,7,0,OK,2023-12-15 15-30-23
1,19,8,3,WA,2023-12-15 15-31-58
1,19,9,0,WA,2023-12-15 15-33-50
1,19,10,0,WA,2023-12-15 15-34-33
1,19,11,2,WA,2023-12-15 15-35-22
1,19,12,0,WA,2023-12-15 15-36-42
1,19,13,0,WA,2023-12-15 15-37-59
1,19,14,2,WA,2023-12-15 15-38-36
1,19,15,0,OK,2023-12-15 15-40-01
1,19,16,2,WA,2023-12-15 15-41-06
1,132,1,0,WA,2023-12-15 12-46-56
1,132,2,0,WA,2023-12-15 12-47-05
1,132,3,3,WA,2023-12-15 12-47-26
1,132,4,2,WA,2023-12-15 12-48-40
1,132,5,0,WA,2023-12-15 12-50-17
1,132,6,3,WA,2023-12-15 12-52-01
1,132,7,3,WA,2023-12-15 12-54-11
1,132,8,3,WA,2023-12-15 12-56-46
1,132,9,0,WA,2023-12-15 13-05-19
1,132,10,0,WA,2023-12-15 13-09-53
1,132,11,2,WA,2023-12-15 13-11-56
1,132,12,0,WA,2023-12-15 13-18-42
1,132,13,0,WA,2023-12-15 13-18-57
1,132,14,2,WA,2023-12-15 13-21-15
1,132,15,2,WA,2023-12-15 13-22-21
1,132,16,3,WA,2023-12-15 13-23-24
1,8,1,2,WA,2023-12-15 15-14-58
1,8,2,0,WA,2023-12-15 15-15-18
1,8,3,2,WA,2023-12-15 15-17-03
1,8,4,3,OK,2023-12-15 15-19-32
1,8,5,0,WA,2023-12-15 15-24-27
1,8,6,3,WA,2023-12-15 15-27-00
1,8,7,0,OK,2023-12-15 15-29-41
1,8,8,3,WA,2023-12-15 15-31-34
1,8,9,0,WA,2023-12-15 15-32-19
1,8,10,2,OK,2023-12-15 15-32-42
1,8,11,2,WA,2023-12-15 15-35-57
1,8,12,0,WA,2023-12-15 15-37-30
1,8,13,0,WA,2023-12-15 15-38-22
1,8,14,0,OK,2023-12-15 15-40-20
1,8,15,3,WA,2023-12-15 15-43-45
1,8,16,0,WA,2023-12-15 15-45-10
1,105,1,0,WA,2023-12-15 10-17-21
1,105,2,2,OK,2023-12-15 10-18-08
1,105,3,1,OK,2023-12-15 10-21-32
1,105,4,3,OK,2023-12-15 10-24-04
1,105,5,0,WA,2023-12-15 10-24-19
1,105,6,0,OK,2023-12-15 10-25-43
1,105,7,3,WA,2023-12-15 10-27-04
1,105,8,3,WA,2023-12-15 10-29-23
1,105,9,2,WA,2023-12-15 10-31-07
1,105,10,0,WA,2023-12-15 10-32-13
1,105,11,2,WA,2023-12-15 10-33-49
1,105,12,2,WA,2023-12-15 10-37-16
1,105,13,3,WA,2023-12-15 10-44-55
1,105,14,0,OK,2023-12-15 10-45-50
1,105,15,2,WA,2023-12-15 10-50-39
1,105,16,2,WA,2023-12-15 10-54-49
1,54,1,1,OK,2023-12-15 10-16-05
1,54,2,0,WA,2023-12-15 10-17-27
1,54,3,2,WA,2023-12-15 10-18-23
1,54,4,2,WA,2023-12-15 10-19-02
1,54,5,0,WA,2023-12-15 10-20-31
1,54,6,3,WA,2023-12-15 10-23-52
1,54,7,0,OK,2023-12-15 10-24-00
1,54,8,0,WA,2023-12-15 10-26-36
1,54,9,1,OK,2023-12-15 10-30-32
1,54,10,0,WA,2023-12-15 10-35-20
1,54,11,2,WA,2023-12-15 10-39-19
1,54,12,0,WA,2023-12-15 10-41-27
1,54,13,1,WA,2023-12-15 10-43-39
1,54,14,0,OK,2023-12-15 10-43-52
1,54,15,1,WA,2023-12-15 10-47-19
1,54,16,3,WA,2023-12-15 10-49-31
1,57,1,0,WA,2023-12-15 14-01-12
1,57,2,0,WA,2023-12-15 14-07-43
1,57,3,2,WA,2023-12-15 14-16-11
1,57,4,3,OK,2023-12-15 14-19-35
1,57,5,0,WA,2023-12-15 14-20-51
1,57,6,2,WA,2023-12-15 14-30-01
1,57,7,3,WA,2023-12-15 14-30-35
1,57,8,2,WA,2023-12-15 14-31-25
1,57,9,0,WA,2023-12-15 14-31-58
1,57,10,0,WA,2023-12-15 14-32-36
1,57,11,0,WA,2023-12-15 14-33-45
1,57,12,2,WA,2023-12-15 14-35-04
1,57,13,3,WA,2023-12-15 14-38-14
1,57,14,1,WA,2023-12-15 14-39-53
1,57,15,3,WA,2023-12-15 14-40-33
1,57,16,2,WA,2023-12-15 14-42-19
1,78,1,0,WA,2023-12-15 14-32-50
1,78,2,0,WA,2023-12-15 14-33-41
1,78,3,2,WA,2023-12-15 14-34-15
1,78,4,3,OK,2023-12-15 14-35-00
1,78,5,0,WA,2023-12-15 14-37-56
1,78,6,0,OK,2023-12-15 14-38-16
1,78,7,1,WA,2023-12-15 14-44-12
1,78,8,0,WA,2023-12-15 14-46-22
1,78,9,0,WA,2023-12-15 14-46-41
1,78,10,0,WA,2023-12-15 14-49-17
1,78,11,1,OK,2023-12-15 14-50-43
1,78,12,0,WA,2023-12-15 15-02-27
1,78,13,0,WA,2023-12-15 15-04-25
1,78,14,3,WA,2023-12-15 15-05-59
1,78,15,3,WA,2023-12-15 15-07-51
1,78,16,3,WA,2023-12-15 15-09-38
1,104,1,0,WA,2023-12-15 11-21-11
1,104,2,0,WA,2023-12-15 11-22-41
1,104,3,0,WA,2023-12-15 11-27-31
1,104,4,0,WA,2023-12-15 11-28-02
1,104,5,0,WA,2023-12-15 11-28-16
1,104,6,1,WA,2023-12-15 11-30-00
1,104,7,3,WA,2023-12-15 11-33-43
1,104,8,3,WA,2023-12-15 11-34-11
1,104,9,0,WA,2023-12-15 11-35-46
1,104,10,3,WA,2023-12-15 11-36-07
1,104,11,0,WA,2023-12-15 11-38-12
1,104,12,0,WA,2023-12-15 11-43-06
1,104,13,0,WA,2023-12-15 11-44-13
1,104,14,2,WA,2023-12-15 11-49-10
1,104,15,3,WA,2023-12-15 11-52-02
1,104,16,2,WA,2023-12-15 12-06-29
1,72,1,0,WA,2023-12-15 13-59-27
1,72,2,0,WA,2023-12-15 14-01-08
1,72,3,2,WA,2023-12-15 14-02-43
1,72,4,3,OK,2023-12-15 14-03-25
1,72,5,0,WA,2023-12-15 14-03-25
1,72,6,2,WA,2023-12-15 14-04-02
1,72,7,3,WA,2023-12-15 14-06-27
1,72,8,2,WA,2023-12-15 14-08-02
1,72,9,0,WA,2023-12-15 14-09-47
1,72,10,0,WA,2023-12-15 14-10-59
1,72,11,2,WA,2023-12-15 14-12-56
1,72,12,2,WA,2023-12-15 14-13-47
1,72,13,3,WA,2023-12-15 14-15-24
1,72,14,1,WA,2023-12-15 14-17-23
1,72,15,3,WA,2023-12-15 14-17-40
1,72,16,2,WA,2023-12-15 14-17-50
1,129,1,2,WA,2023-12-15 13-26-12
1,129,2,0,WA,2023-12-15 13-28-29
1,129,3,2,WA,2023-12-15 13-28-39
1,129,4,0,WA,2023-12-15 13-29-12
1,129,5,0,WA,2023-12-15 13-31-19
1,129,6,1,WA,2023-12-15 13-33-49
1,129,7,3,WA,2023-12-15 13-36-40
1,129,8,3,WA,2023-12-15 13-47-13
1,129,9,2,WA,2023-12-15 13-49-05
1,129,10,0,WA,2023-12-15 13-49-36
1,129,11,0,WA,2023-12-15 13-49-41
1,129,12,3,OK,2023-12-15 13-58-59
1,129,13,0,WA,2023-12-15 14-05-18
1,129,14,1,WA,2023-12-15 14-05-25
1,129,15,1,WA,2023-12-15 14-05-34
1,129,16,2,WA,2023-12-15 14-06-54
1,20,1,0,WA,2023-12-15 14-46-36
1,20,2,2,OK,2023-12-15 14-47-39
1,20,3,2,WA,2023-12-15 14-47-57
1,20,4,2,WA,2023-12-15 14-48-13
1,20,5,0,WA,2023-12-15 14-49-31
1,20,6,1,WA,2023-12-15 14-51-22
1,20,7,3,WA,2023-12-15 14-52-26
1,20,8,2,WA,2023-12-15 14-53-11
1,20,9,0,WA,2023-12-15 14-54-55
1,20,10,0,WA,2023-12-15 14-56-29
1,20,11,0,WA,2023-12-15 14-58-04
1,20,12,3,OK,2023-12-15 14-58-40
1,20,13,0,WA,2023-12-15 14-59-28
1,20,14,0,OK,2023-12-15 15-00-05
1,20,15,0,OK,2023-12-15 15-00-10
1,20,16,2,WA,2023-12-15 15-02-30
1,1,1,0,WA,2023-12-15 16-08-36
1,1,2,2,OK,2023-12-15 16-09-39
1,1,3,1,OK,2023-12-15 16-10-06
1,1,4,3,OK,2023-12-15 16-14-04
1,1,5,0,WA,2023-12-15 16-14-04
1,1,6,3,WA,2023-12-15 16-16-07
1,1,7,3,WA,2023-12-15 16-16-12
1,1,8,2,WA,2023-12-15 16-16-58
1,1,9,0,WA,2023-12-15 16-17-04
1,1,10,0,WA,2023-12-15 16-17-22
1,1,11,2,WA,2023-12-15 16-18-40
1,1,12,0,WA,2023-12-15 16-19-00
1,1,13,0,WA,2023-12-15 16-19-43
1,1,14,3,WA,2023-12-15 16-25-27
1,1,15,3,WA,2023-12-15 16-27-38
1,1,16,3,WA,2023-12-15 16-29-26
1,61,1,0,WA,2023-12-15 14-48-02
1,61,2,2,OK,2023-12-15 14-52-30
1,61,3,2,WA,2023-12-15 14-52-39
1,61,4,2,WA,2023-12-15 14-56-27
1,61,5,0,WA,2023-12-15 14-57-23
1,61,6,1,WA,2023-12-15 14-59-00
1,61,7,3,WA,2023-12-15 15-01-15
1,61,8,2,WA,2023-12-15 15-03-04
1,61,9,0,WA,2023-12-15 15-03-07
1,61,10,0,WA,2023-12-15 15-04-14
1,61,11,2,WA,2023-12-15 15-04-49
1,61,12,3,OK,2023-12-15 15-05-38
1,61,13,0,WA,2023-12-15 15-08-12
1,61,14,0,OK,2023-12-15 15-12-04
1,61,15,0,OK,2023-12-15 15-12-37
1,61,16,2,WA,2023-12-15 15-13-23
1,80,1,2,WA,2023-12-15 15-21-03
1,80,2,0,WA,2023-12-15 15-24-29
1,80,3,2,WA,2023-12-15 15-27-02
1,80,4,3,OK,2023-12-15 15-27-06
1,80,5,0,WA,2023-12-15 15-28-30
1,80,6,3,WA,2023-12-15 15-33-25
1,80,7,0,OK,2023-12-15 15-33-55
1,80,8,3,WA,2023-12-15 15-36-25
1,80,9,0,WA,2023-12-15 15-37-01
1,80,10,0,WA,2023-12-15 15-37-27
1,80,11,2,WA,2023-12-15 15-40-37
1,80,12,1,WA,2023-12-15 15-40-49
1,80,13,0,WA,2023-12-15 15-41-56
1,80,14,2,WA,2023-12-15 15-42-37
1,80,15,0,OK,2023-12-15 15-42-37
1,80,16,0,WA,2023-12-15 15-43-21
1,130,1,0,WA,2023-12-15 12-47-21
1,130,2,0,WA,2023-12-15 12-50-39
1,130,3,3,WA,2023-12-15 12-50-46
1,130,4,2,WA,2023-12-15 12-51-35
1,130,5,0,WA,2023-12-15 12-53-28
1,130,6,3,WA,2023-12-15 12-57-29
1,130,7,3,WA,2023-12-15 12-57-58
1,130,8,3,WA,2023-12-15 12-59-31
1,130,9,0,WA,2023-12-15 13-00-24
1,130,10,0,WA,2023-12-15 13-08-05
1,130,11,2,WA,2023-12-15 13-09-24
1,130,12,0,WA,2023-12-15 13-13-31
1,130,13,3,WA,2023-12-15 13-13-38
1,130,14,2,WA,2023-12-15 13-13-43
1,130,15,3,WA,2023-12-15 13-13-55
1,130,16,2,WA,2023-12-15 13-14-21
1,23,1,0,WA,2023-12-15 13-01-14
1,23,2,0,WA,2023-12-15 13-01-53
1,23,3,0,WA,2023-12-15 13-02-07
1,23,4,3,OK,2023-12-15 13-02-25
1,23,5,0,WA,2023-12-15 13-04-16
1,23,6,2,WA,2023-12-15 13-10-49
1,23,7,2,WA,2023-12-15 13-10-57
1,23,8,3,WA,2023-12-15 13-13-13
1,23,9,1,OK,2023-12-15 13-14-46
1,23,10,3,WA,2023-12-15 13-16-15
1,23,11,3,WA,2023-12-15 13-16-32
1,23,12,2,WA,2023-12-15 13-17-15
1,23,13,0,WA,2023-12-15 13-17-49
1,23,14,3,WA,2023-12-15 13-21-13
1,23,15,3,WA,2023-12-15 13-23-02
1,23,16,3,WA,2023-12-15 13-23-07
1,110,1,0,WA,2023-12-15 12-44-03
1,110,2,0,WA,2023-12-15 12-46-12
1,110,3,3,WA,2023-12-15 12-48-15
1,110,4,2,WA,2023-12-15 12-48-38
1,110,5,0,WA,2023-12-15 12-48-40
1,110,6,3,WA,2023-12-15 12-50-16
1,110,7,3,WA,2023-12-15 12-50-37
1,110,8,3,WA,2023-12-15 12-51-19
1,110,9,0,WA,2023-12-15 12-51-37
1,110,10,0,WA,2023-12-15 12-52-16
1,110,11,2,WA,2023-12-15 12-53-45
1,110,12,0,WA,2023-12-15 12-54-48
1,110,13,3,WA,2023-12-15 12-56-52
1,110,14,2,WA,2023-12-15 12-58-02
1,110,15,2,WA,2023-12-15 12-59-36
1,110,16,3,WA,2023-12-15 13-02-22
1,55,1,2,WA,2023-12-15 15-15-49
1,55,2,0,WA,2023-12-15 15-16-40
1,55,3,2,WA,2023-12-15 15-17-29
1,55,4,3,OK,2023-12-15 15-18-42
1,55,5,0,WA,2023-12-15 15-19-30
1,55,6,3,WA,2023-12-15 15-26-21
1,55,7,0,OK,2023-12-15 15-27-21
1,55,8,3,WA,2023-12-15 15-27-35
1,55,9,3,WA,2023-12-15 15-31-31
1,55,10,0,WA,2023-12-15 15-33-52
1,55,11,2,WA,2023-12-15 15-35-46
1,55,12,0,WA,2023-12-15 15-39-24
1,55,13,0,WA,2023-12-15 15-39-28
1,55,14,2,WA,2023-12-15 15-40-52
1,55,15,0,OK,2023-12-15 15-41-30
1,55,16,0,WA,2023-12-15 15-41-59
1,9,1,2,WA,2023-12-15 15-15-02
1,9,2,0,WA,2023-12-15 15-17-07
1,9,3,2,WA,2023-12-15 15-17-29
1,9,4,3,OK,2023-12-15 15-18-15
1,9,5,0,WA,2023-12-15 15-25-41
1,9,6,3,WA,2023-12-15 15-26-09
1,9,7,0,OK,2023-12-15 15-28-31
1,9,8,3,WA,2023-12-15 15-28-43
1,9,9,0,WA,2023-12-15 15-34-12
1,9,10,0,WA,2023-12-15 15-38-17
1,9,11,2,WA,2023-12-15 15-38-50
1,9,12,0,WA,2023-12-15 15-40-21
1,9,13,0,WA,2023-12-15 15-43-16
1,9,14,2,WA,2023-12-15 15-45-10
1,9,15,0,OK,2023-12-15 15-49-28
1,9,16,0,WA,2023-12-15 15-50-04
1,84,1,0,WA,2023-12-15 15-00-34
1,84,2,0,WA,2023-12-15 15-03-14
1,84,3,0,WA,2023-12-15 15-10-03
1,84,4,2,WA,2023-12-15 15-17-37
1,84,5,0,WA,2023-12-15 15-18-44
1,84,6,1,WA,2023-12-15 15-19-44
1,84,7,3,WA,2023-12-15 15-20-34
1,84,8,3,WA,2023-12-15 15-25-55
1,84,9,0,WA,2023-12-15 15-28-39
1,84,10,0,WA,2023-12-15 15-28-50
1,84,11,1,OK,2023-12-15 15-31-15
1,84,12,3,OK,2023-12-15 15-33-24
1,84,13,0,WA,2023-12-15 15-33-46
1,84,14,3,WA,2023-12-15 15-37-32
1,84,15,3,WA,2023-12-15 15-39-53
1,84,16,3,WA,2023-12-15 15-42-45
1,13,1,0,WA,2023-12-15 14-04-34
1,13,2,0,WA,2023-12-15 14-05-14
1,13,3,2,WA,2023-12-15 14-05-20
1,13,4,2,WA,2023-12-15 14-05-32
1,13,5,0,WA,2023-12-15 14-10-29
1,13,6,2,WA,2023-12-15 14-11-45
1,13,7,3,WA,2023-12-15 14-12-50
1,13,8,2,WA,2023-12-15 14-14-17
1,13,9,0,WA,2023-12-15 14-15-15
1,13,10,0,WA,2023-12-15 14-16-05
1,13,11,2,WA,2023-12-15 14-18-30
1,13,12,2,WA,2023-12-15 14-18-35
1,13,13,3,WA,2023-12-15 14-19-19
1,13,14,1,WA,2023-12-15 14-19-45
1,13,15,3,WA,2023-12-15 14-25-00
1,13,16,3,WA,2023-12-15 14-26-32
1,11,1,1,OK,2023-12-15 11-04-36
1,11,2,2,OK,2023-12-15 11-05-09
1,11,3,0,WA,2023-12-15 11-05-14
1,11,4,3,OK,2023-12-15 11-05-29
1,11,5,2,OK,2023-12-15 11-05-37
1,11,6,0,OK,2023-12-15 11-06-09
1,11,7,0,OK,2023-12-15 11-07-00
1,11,8,1,OK,2023-12-15 11-07-30
1,11,9,1,OK,2023-12-15 11-08-35
1,11,10,1,WA,2023-12-15 11-08-47
1,11,11,1,OK,2023-12-15 11-09-18
1,11,12,3,OK,2023-12-15 11-09-40
1,11,13,2,OK,2023-12-15 11-09-42
1,11,14,2,WA,2023-12-15 11-09-55
1,11,15,0,OK,2023-12-15 11-10-00
1,11,16,1,OK,2023-12-15 11-11-10
1,99,1,1,OK,2023-12-15 10-13-54
1,99,2,2,OK,2023-12-15 10-14-31
1,99,3,1,OK,2023-12-15 10-14-38
1,99,4,3,OK,2023-12-15 10-15-15
1,99,5,0,WA,2023-12-15 10-15-22
1,99,6,0,OK,2023-12-15 10-15-40
1,99,7,0,OK,2023-12-15 10-15-40
1,99,8,1,OK,2023-12-15 10-15-48
1,99,9,3,WA,2023-12-15 10-15-57
1,99,10,2,OK,2023-12-15 10-16-02
1,99,11,1,OK,2023-12-15 10-16-10
1,99,12,3,OK,2023-12-15 10-16-18
1,99,13,2,OK,2023-12-15 10-16-34
1,99,14,0,OK,2023-12-15 10-16-39
1,99,15,0,OK,2023-12-15 10-17-49
1,99,16,1,OK,2023-12-15 10-18-21
1,41,1,1,OK,2023-12-15 10-32-42
1,41,2,2,OK,2023-12-15 10-35-51
1,41,3,1,OK,2023-12-15 10-36-05
1,41,4,3,OK,2023-12-15 10-36-41
1,41,5,2,OK,2023-12-15 10-36-52
1,41,6,0,OK,2023-12-15 10-37-35
1,41,7,0,OK,2023-12-15 10-38-16
1,41,8,1,OK,2023-12-15 10-38-45
1,41,9,1,OK,2023-12-15 10-40-09
1,41,10,2,OK,2023-12-15 10-41-13
1,41,11,1,OK,2023-12-15 10-41-23
1,41,12,3,OK,2023-12-15 10-41-56
1,41,13,2,OK,2023-12-15 10-41-56
1,41,14,0,OK,2023-12-15 10-42-31
1,41,15,0,OK,2023-12-15 10-42-44
1,41,16,1,OK,2023-12-15 10-43-02
1,77,1,1,OK,2023-12-15 10-12-44
1,77,2,2,OK,2023-12-15 10-12-55
1,77,3,1,OK,2023-12-15 10-13-37
1,77,4,3,OK,2023-12-15 10-13-40
1,77,5,2,OK,2023-12-15 10-14-01
1,77,6,0,OK,2023-12-15 10-14-10
1,77,7,0,OK,2023-12-15 10-14-41
1,77,8,1,OK,2023-12-15 10-14-52
1,77,9,1,OK,2023-12-15 10-15-23
1,77,10,2,OK,2023-12-15 10-15-56
1,77,11,1,OK,2023-12-15 10-16-33
1,77,12,3,OK,2023-12-15 10-17-20
1,77,13,2,OK,2023-12-15 10-17-21
1,77,14,0,OK,2023-12-15 10-18-38
1,77,15,0,OK,2023-12-15 10-18-48
1,77,16,1,OK,2023-12-15 10-18-51
1,29,1,1,OK,2023-12-15 11-16-50
1,29,2,2,OK,2023-12-15 11-17-12
1,29,3,1,OK,2023-12-15 11-17-34
1,29,4,3,OK,2023-12-15 11-17-50
1,29,5,2,OK,2023-12-15 11-18-15
1,29,6,0,OK,2023-12-15 11-18-33
1,29,7,1,WA,2023-12-15 11-20-30
1,29,8,1,OK,2023-12-15 11-21-16
1,29,9,1,OK,2023-12-15 11-21-49
1,29,10,2,OK,2023-12-15 11-21-52
1,29,11,1,OK,2023-12-15 11-23-18
1,29,12,3,OK,2023-12-15 11-23-45
1,29,13,2,OK,2023-12-15 11-24-11
1,29,14,1,WA,2023-12-15 11-24-16
1,29,15,0,OK,2023-12-15 11-24-39
1,29,16,1,OK,2023-12-15 11-25-33
1,17,1,1,OK,2023-12-15 11-24-52
1,17,2,2,OK,2023-12-15 11-25-21
1,17,3,1,OK,2023-12-15 11-25-30
1,17,4,3,OK,2023-12-15 11-25-38
1,17,5,2,OK,2023-12-15 11-26-19
1,17,6,0,OK,2023-12-15 11-26-56
1,17,7,0,OK,2023-12-15 11-27-03
1,17,8,1,OK,2023-12-15 11-27-26
1,17,9,1,OK,2023-12-15 11-27-27
1,17,10,2,OK,2023-12-15 11-28-43
1,17,11,1,OK,2023-12-15 11-28-47
1,17,12,3,OK,2023-12-15 11-28-50
1,17,13,2,OK,2023-12-15 11-28-56
1,17,14,0,OK,2023-12-15 11-29-14
1,17,15,0,OK,2023-12-15 11-29-18
1,17,16,1,OK,2023-12-15 11-30-11
1,137,1,3,WA,2023-12-15 10-42-21
1,137,2,2,OK,2023-12-15 10-42-41
1,137,3,1,OK,2023-12-15 10-43-10
1,137,4,3,OK,2023-12-15 10-44-08
1,137,5,2,OK,2023-12-15 10-44-38
1,137,6,1,WA,2023-12-15 10-45-00
1,137,7,0,OK,2023-12-15 10-45-35
1,137,8,1,OK,2023-12-15 10-45-38
1,137,9,1,OK,2023-12-15 10-45-43
1,137,10,2,OK,2023-12-15 10-46-00
1,137,11,1,OK,2023-12-15 10-46-40
1,137,12,3,OK,2023-12-15 10-47-21
1,137,13,2,OK,2023-12-15 10-47-35
1,137,14,0,OK,2023-12-15 10-48-23
1,137,15,0,OK,2023-12-15 10-49-24
1,137,16,1,OK,2023-12-15 10-50-08
1,32,1,1,OK,2023-12-15 11-19-14
1,32,2,2,OK,2023-12-15 11-19-45
1,32,3,1,OK,2023-12-15 11-19-55
1,32,4,3,OK,2023-12-15 11-20-22
1,32,5,2,OK,2023-12-15 11-20-31
1,32,6,0,OK,2023-12-15 11-21-33
1,32,7,0,OK,2023-12-15 11-21-53
1,32,8,1,OK,2023-12-15 11-22-47
1,32,9,1,OK,2023-12-15 11-23-05
1,32,10,2,OK,2023-12-15 11-23-34
1,32,11,1,OK,2023-12-15 11-23-58
1,32,12,3,OK,2023-12-15 11-24-28
1,32,13,2,OK,2023-12-15 11-24-52
1,32,14,1,WA,2023-12-15 11-25-11
1,32,15,0,OK,2023-12-15 11-26-55
1,32,16,3,WA,2023-12-15 11-27-00
1,102,1,2,WA,2023-12-15 10-00-08
1,102,2,2,OK,2023-12-15 10-00-22
1,102,3,1,OK,2023-12-15 10-00-54
1,102,4,3,OK,2023-12-15 10-01-16
1,102,5,2,OK,2023-12-15 10-02-00
1,102,6,1,WA,2023-12-15 10-02-01
1,102,7,0,OK,2023-12-15 10-03-23
1,102,8,1,OK,2023-12-15 10-05-01
1,102,9,1,OK,2023-12-15 10-05-06
1,102,10,2,OK,2023-12-15 10-05-59
1,102,11,0,WA,2023-12-15 10-06-13
1,102,12,3,OK,2023-12-15 10-06-18
1,102,13,2,OK,2023-12-15 10-06-29
1,102,14,0,OK,2023-12-15 10-07-24
1,102,15,0,OK,2023-12-15 10-07-55
1,102,16,1,OK,2023-12-15 10-09-15
1,89,1,1,OK,2023-12-15 10-00-52
1,89,2,2,OK,2023-12-15 10-01-03
1,89,3,1,OK,2023-12-15 10-01-27
1,89,4,3,OK,2023-12-15 10-01-49
1,89,5,2,OK,2023-12-15 10-01-57
1,89,6,0,OK,2023-12-15 10-02-00
1,89,7,0,OK,2023-12-15 10-02-42
1,89,8,1,OK,2023-12-15 10-02-47
1,89,9,1,OK,2023-12-15 10-02-52
1,89,10,2,OK,2023-12-15 10-03-28
1,89,11,1,OK,2023-12-15 10-03-35
1,89,12,3,OK,2023-12-15 10-03-36
1,89,13,2,OK,2023-12-15 10-04-03
1,89,14,0,OK,2023-12-15 10-04-04
1,89,15,0,OK,2023-12-15 10-04-09
1,89,16,1,OK,2023-12-15 10-04-15
2,277,1,1,WA,2023-12-20 11-59-40
2,277,2,2,WA,2023-12-20 12-01-32
2,277,3,2,WA,2023-12-20 12-01-34
2,277,4,1,WA,2023-12-20 12-02-41
2,422,1,2,OK,2023-12-20 10-03-53
2,422,2,2,WA,2023-12-20 10-10-49
2,422,3,2,WA,2023-12-20 10-14-08
2,422,4,1,WA,2023-12-20 11-02-45
2,502,1,3,WA,2023-12-20 10-33-44
2,502,2,3,WA,2023-12-20 10-34-21
2,502,3,2,WA,2023-12-20 10-37-27
2,502,4,3,WA,2023-12-20 10-46-44
2,186,1,1,WA,2023-12-20 10-02-02
2,186,2,0,OK,2023-12-20 10-03-41
2,186,3,2,WA,2023-12-20 10-16-39
2,186,4,3,WA,2023-12-20 10-23-02
2,431,1,1,WA,2023-12-20 10-27-45
2,431,2,0,OK,2023-12-20 10-45-11
2,431,3,2,WA,2023-12-20 10-54-16
2,431,4,3,WA,2023-12-20 10-55-04
2,19,1,2,OK,2023-12-20 10-46-22
2,19,2,1,WA,2023-12-20 10-46-24
2,19,3,2,WA,2023-12-20 10-46-28
2,19,4,1,WA,2023-12-20 10-47-52
2,29,1,2,OK,2023-12-20 10-16-14
2,29,2,0,OK,2023-12-20 10-16-50
2,29,3,1,WA,2023-12-20 10-17-27
2,29,4,3,WA,2023-12-20 10-17-41
2,194,1,3,WA,2023-12-20 10-26-08
2,194,2,0,OK,2023-12-20 10-26-22
2,194,3,0,WA,2023-12-20 10-26-50
2,194,4,0,WA,2023-12-20 10-27-32
2,150,1,1,WA,2023-12-20 10-13-38
2,150,2,0,OK,2023-12-20 10-29-06
2,150,3,2,WA,2023-12-20 10-36-14
2,150,4,2,OK,2023-12-20 10-40-34
2,355,1,3,WA,2023-12-20 10-01-28
2,355,2,2,WA,2023-12-20 10-09-41
2,355,3,2,WA,2023-12-20 11-06-05
2,355,4,1,WA,2023-12-20 11-17-02
2,492,1,1,WA,2023-12-20 11-56-22
2,492,2,0,OK,2023-12-20 11-57-36
2,492,3,0,WA,2023-12-20 11-58-00
2,492,4,3,WA,2023-12-20 11-58-12
2,481,1,2,OK,2023-12-20 10-20-18
2,481,2,0,OK,2023-12-20 10-26-18
2,481,3,2,WA,2023-12-20 10-27-57
2,481,4,1,WA,2023-12-20 10-29-59
2,417,1,1,WA,2023-12-20 10-01-30
2,417,2,0,OK,2023-12-20 10-38-46
2,417,3,2,WA,2023-12-20 10-59-48
2,417,4,1,WA,2023-12-20 11-05-34
2,77,1,1,WA,2023-12-20 10-04-01
2,77,2,3,WA,2023-12-20 10-21-26
2,77,3,0,WA,2023-12-20 10-25-29
2,77,4,1,WA,2023-12-20 10-47-44
2,439,1,3,WA,2023-12-20 10-14-05
2,439,2,0,OK,2023-12-20 10-19-50
2,439,3,2,WA,2023-12-20 10-30-39
2,439,4,2,OK,2023-12-20 11-00-42
2,89,1,2,OK,2023-12-20 10-53-45
2,89,2,0,OK,2023-12-20 10-54-23
2,89,3,2,WA,2023-12-20 10-54-59
2,89,4,1,WA,2023-12-20 10-55-05
2,278,1,2,OK,2023-12-20 10-19-01
2,278,2,0,OK,2023-12-20 10-26-59
2,278,3,2,WA,2023-12-20 10-56-13
2,278,4,3,WA,2023-12-20 11-02-52
2,107,1,2,OK,2023-12-20 10-00-37
2,107,2,0,OK,2023-12-20 10-17-08
2,107,3,2,WA,2023-12-20 10-19-56
2,107,4,1,WA,2023-12-20 10-28-03
2,237,1,1,WA,2023-12-20 11-13-40
2,237,2,2,WA,2023-12-20 11-13-42
2,237,3,2,WA,2023-12-20 11-14-15
2,237,4,2,OK,2023-12-20 11-17-10
2,230,1,1,WA,2023-12-20 10-05-02
2,230,2,1,WA,2023-12-20 10-26-26
2,230,3,2,WA,2023-12-20 10-33-58
2,230,4,1,WA,2023-12-20 10-53-55
2,233,1,2,OK,2023-12-20 10-01-40
2,233,2,0,OK,2023-12-20 10-01-57
2,233,3,0,WA,2023-12-20 10-24-41
2,233,4,3,WA,2023-12-20 10-47-47
2,332,1,3,WA,2023-12-20 10-40-33
2,332,2,2,WA,2023-12-20 11-12-53
2,332,3,2,WA,2023-12-20 11-13-35
